  0.184000E+02  0.307232E-03  0.953566E-19  0.100000E-31  0.831027E-15  0.187748E+05  0.166556E+02  0.114673E+01  0.198024E-30  0.100000E-31  0.620014E+02  0.460381E-01  0.535358E-01  0.781577E-03  0.450239E+02  0.104274E+02
  0.182000E+02  0.317642E-03  0.133819E-18  0.100000E-31  0.828783E-15  0.188463E+05  0.166792E+02  0.115218E+01  0.782023E-30  0.100000E-31  0.618475E+02  0.473637E-01  0.535341E-01  0.782992E-03  0.451723E+02  0.102181E+02
  0.180000E+02  0.328512E-03  0.187184E-18  0.100000E-31  0.826498E-15  0.189183E+05  0.167159E+02  0.115778E+01  0.294538E-29  0.100000E-31  0.616943E+02  0.487404E-01  0.535324E-01  0.784431E-03  0.453192E+02  0.100108E+02
  0.178000E+02  0.339868E-03  0.260976E-18  0.100000E-31  0.824170E-15  0.189907E+05  0.167661E+02  0.116354E+01  0.104058E-28  0.100000E-31  0.615416E+02  0.501708E-01  0.535307E-01  0.785893E-03  0.454648E+02  0.980553E+01
  0.176000E+02  0.351741E-03  0.362667E-18  0.100000E-31  0.821800E-15  0.190636E+05  0.168306E+02  0.116945E+01  0.344991E-28  0.100000E-31  0.613894E+02  0.516577E-01  0.535289E-01  0.787374E-03  0.456089E+02  0.960231E+01
  0.174000E+02  0.364163E-03  0.502327E-18  0.100000E-31  0.819389E-15  0.191368E+05  0.169101E+02  0.117551E+01  0.107790E-27  0.100000E-31  0.612376E+02  0.532040E-01  0.535271E-01  0.788872E-03  0.457517E+02  0.940112E+01
  0.172000E+02  0.377171E-03  0.693478E-18  0.100000E-31  0.816938E-15  0.192105E+05  0.170055E+02  0.118172E+01  0.318979E-27  0.100000E-31  0.610861E+02  0.548129E-01  0.535253E-01  0.790381E-03  0.458930E+02  0.920199E+01
  0.170000E+02  0.390807E-03  0.954203E-18  0.100000E-31  0.814451E-15  0.192844E+05  0.171178E+02  0.118808E+01  0.898590E-27  0.100000E-31  0.609346E+02  0.564878E-01  0.535235E-01  0.791893E-03  0.460330E+02  0.900490E+01
  0.168000E+02  0.405121E-03  0.130860E-17  0.100000E-31  0.811929E-15  0.193587E+05  0.172478E+02  0.119459E+01  0.242168E-26  0.100000E-31  0.607827E+02  0.582326E-01  0.535216E-01  0.793398E-03  0.461715E+02  0.880986E+01
  0.166000E+02  0.420169E-03  0.178867E-17  0.100000E-31  0.809380E-15  0.194332E+05  0.173969E+02  0.120125E+01  0.627293E-26  0.100000E-31  0.606301E+02  0.600513E-01  0.535197E-01  0.794883E-03  0.463086E+02  0.861688E+01
  0.164000E+02  0.436020E-03  0.243672E-17  0.100000E-31  0.806810E-15  0.195079E+05  0.175664E+02  0.120805E+01  0.156872E-25  0.100000E-31  0.604760E+02  0.619486E-01  0.535177E-01  0.796328E-03  0.464442E+02  0.842596E+01
