  0.104000E+02  0.130154E+00  0.241362E-12  0.100000E-31  0.395862E-14  0.207509E+05  0.185982E+04  0.151135E+01  0.163776E-21  0.101165E-31  0.971207E+01  0.108078E+01  0.603167E-01  0.205859E-03  0.507493E+02
  0.102000E+02  0.145158E+00  0.257626E-12  0.100000E-31  0.400462E-14  0.208018E+05  0.207765E+04  0.151146E+01  0.335605E-21  0.105441E-31  0.951540E+01  0.115296E+01  0.599708E-01  0.204124E-03  0.507726E+02
  0.100000E+02  0.161623E+00  0.273963E-12  0.100000E-31  0.404674E-14  0.208506E+05  0.231706E+04  0.151155E+01  0.704258E-21  0.127159E-31  0.933139E+01  0.122980E+01  0.595892E-01  0.202632E-03  0.507948E+02
  0.980000E+01  0.179655E+00  0.290234E-12  0.100000E-31  0.408472E-14  0.208970E+05  0.257958E+04  0.151160E+01  0.151552E-20  0.148345E-31  0.915964E+01  0.131159E+01  0.591689E-01  0.201384E-03  0.508158E+02
  0.960000E+01  0.199365E+00  0.306293E-12  0.100000E-31  0.411834E-14  0.209408E+05  0.286682E+04  0.151164E+01  0.334962E-20  0.365193E-31  0.899979E+01  0.139866E+01  0.587070E-01  0.200381E-03  0.508356E+02
  0.940000E+01  0.220866E+00  0.321984E-12  0.100000E-31  0.414735E-14  0.209819E+05  0.318040E+04  0.151165E+01  0.761724E-20  0.168322E-30  0.885149E+01  0.149135E+01  0.582002E-01  0.199622E-03  0.508542E+02
  0.920000E+01  0.244275E+00  0.337147E-12  0.100000E-31  0.417155E-14  0.210199E+05  0.352197E+04  0.151165E+01  0.178585E-19  0.105200E-29  0.871447E+01  0.159003E+01  0.576452E-01  0.199110E-03  0.508717E+02
  0.900000E+01  0.269715E+00  0.351619E-12  0.100000E-31  0.419072E-14  0.210546E+05  0.389321E+04  0.151164E+01  0.432673E-19  0.770461E-29  0.858843E+01  0.169510E+01  0.570385E-01  0.198845E-03  0.508880E+02
  0.880000E+01  0.297311E+00  0.365240E-12  0.100000E-31  0.420468E-14  0.210857E+05  0.429583E+04  0.151162E+01  0.108628E-18  0.653852E-28  0.847313E+01  0.180702E+01  0.563766E-01  0.198829E-03  0.509030E+02
  0.860000E+01  0.327194E+00  0.377852E-12  0.100000E-31  0.421325E-14  0.211129E+05  0.473153E+04  0.151160E+01  0.283554E-18  0.663859E-27  0.836835E+01  0.192625E+01  0.556558E-01  0.199065E-03  0.509169E+02
  0.840000E+01  0.359499E+00  0.389304E-12  0.100000E-31  0.421629E-14  0.211358E+05  0.520205E+04  0.151157E+01  0.772671E-18  0.141714E-26  0.827390E+01  0.205331E+01  0.548723E-01  0.199555E-03  0.509295E+02
  0.820000E+01  0.394369E+00  0.399457E-12  0.100000E-31  0.421364E-14  0.211542E+05  0.570915E+04  0.151155E+01  0.220906E-17  0.189917E-25  0.818962E+01  0.218878E+01  0.540220E-01  0.200303E-03  0.509410E+02
  0.800000E+01  0.431952E+00  0.408186E-12  0.100000E-31  0.420520E-14  0.211675E+05  0.625459E+04  0.151153E+01  0.666892E-17  0.364103E-24  0.811535E+01  0.233328E+01  0.531011E-01  0.201313E-03  0.509512E+02
  0.780000E+01  0.472408E+00  0.415383E-12  0.100000E-31  0.419089E-14  0.211755E+05  0.684017E+04  0.151151E+01  0.214378E-16  0.127549E-22  0.805100E+01  0.248751E+01  0.521054E-01  0.202590E-03  0.509603E+02
  0.760000E+01  0.515905E+00  0.420957E-12  0.100000E-31  0.417062E-14  0.211777E+05  0.746776E+04  0.151150E+01  0.742136E-16  0.169872E-20  0.799647E+01  0.265224E+01  0.510306E-01  0.204139E-03  0.509682E+02
  0.740000E+01  0.562627E+00  0.424841E-12  0.100000E-31  0.414436E-14  0.211737E+05  0.813924E+04  0.151150E+01  0.281066E-15  0.190409E-12  0.795172E+01  0.282832E+01  0.498724E-01  0.205966E-03  0.509749E+02
  0.720000E+01  0.612772E+00  0.426987E-12  0.100000E-31  0.411210E-14  0.211629E+05  0.885660E+04  0.151151E+01  0.119161E-14  0.572735E-12  0.791671E+01  0.301668E+01  0.486264E-01  0.208078E-03  0.509805E+02
